adgroup_id,buy,cart,fav,pv,总行为数,购买转化率,加购率,收藏率
87746,0,0,0,13,13,0.0,0.0,0.0
81932,1,0,0,13,14,0.0769,0.0,0.0
76242,0,0,0,4,4,0.0,0.0,0.0
86848,1,1,0,18,20,0.0556,0.0556,0.0
87347,0,0,0,1,1,0.0,0.0,0.0
34220,1,0,0,17,18,0.0588,0.0,0.0
98149,0,0,0,16,16,0.0,0.0,0.0
93058,1,1,1,50,53,0.02,0.02,0.02
50273,0,0,0,10,10,0.0,0.0,0.0
22769,0,0,0,1,1,0.0,0.0,0.0
9233,0,0,0,15,15,0.0,0.0,0.0
21765,0,0,0,7,7,0.0,0.0,0.0
89158,0,0,0,11,11,0.0,0.0,0.0
44957,0,0,1,31,32,0.0,0.0,0.0323
75836,0,0,0,1,1,0.0,0.0,0.0
77871,1,1,0,26,28,0.0385,0.0385,0.0
56038,0,0,0,6,6,0.0,0.0,0.0
18921,0,1,1,85,87,0.0,0.0118,0.0118
9216,0,0,0,2,2,0.0,0.0,0.0
84448,0,0,0,2,2,0.0,0.0,0.0
26026,0,0,0,49,49,0.0,0.0,0.0
77236,0,0,0,5,5,0.0,0.0,0.0
81272,0,0,0,2,2,0.0,0.0,0.0
25205,0,0,0,9,9,0.0,0.0,0.0
70778,0,0,0,3,3,0.0,0.0,0.0
92463,1,1,0,28,30,0.0357,0.0357,0.0
84690,0,0,0,5,5,0.0,0.0,0.0
5772,0,0,0,2,2,0.0,0.0,0.0
59331,0,0,0,4,4,0.0,0.0,0.0
17173,0,0,0,4,4,0.0,0.0,0.0
36650,0,0,0,3,3,0.0,0.0,0.0
71081,0,0,0,8,8,0.0,0.0,0.0
14550,0,0,0,4,4,0.0,0.0,0.0
97935,0,0,0,8,8,0.0,0.0,0.0
98857,0,0,0,6,6,0.0,0.0,0.0
86321,0,0,0,1,1,0.0,0.0,0.0
5748,0,0,0,1,1,0.0,0.0,0.0
102566,0,0,0,4,4,0.0,0.0,0.0
46125,0,2,0,3,5,0.0,0.6667,0.0
71277,0,0,0,1,1,0.0,0.0,0.0
4983,0,1,0,5,6,0.0,0.2,0.0
79644,2,0,0,36,38,0.0556,0.0,0.0
8296,0,0,0,1,1,0.0,0.0,0.0
68447,0,0,0,1,1,0.0,0.0,0.0
35305,0,1,1,14,16,0.0,0.0714,0.0714
38859,0,0,0,1,1,0.0,0.0,0.0
70023,0,0,0,2,2,0.0,0.0,0.0
51041,0,0,0,1,1,0.0,0.0,0.0
50583,0,0,0,9,9,0.0,0.0,0.0
67170,0,0,0,1,1,0.0,0.0,0.0
80767,0,0,0,1,1,0.0,0.0,0.0
41941,0,0,0,3,3,0.0,0.0,0.0
50267,0,0,0,3,3,0.0,0.0,0.0
31211,0,0,0,2,2,0.0,0.0,0.0
100622,0,0,0,1,1,0.0,0.0,0.0
5353,0,0,0,1,1,0.0,0.0,0.0
60153,0,0,0,1,1,0.0,0.0,0.0
61186,0,0,0,1,1,0.0,0.0,0.0
38957,0,0,0,1,1,0.0,0.0,0.0
103392,2,15,7,579,603,0.0035,0.0259,0.0121
64732,0,0,0,14,14,0.0,0.0,0.0
40207,1,0,0,29,30,0.0345,0.0,0.0
43320,0,0,0,3,3,0.0,0.0,0.0
84699,0,4,6,136,146,0.0,0.0294,0.0441
64863,0,1,0,8,9,0.0,0.125,0.0
76614,0,0,0,20,20,0.0,0.0,0.0
70741,0,0,0,3,3,0.0,0.0,0.0
49784,6,3,0,89,98,0.0674,0.0337,0.0
101424,0,2,0,27,29,0.0,0.0741,0.0
81436,0,0,2,101,103,0.0,0.0,0.0198
22604,0,0,0,6,6,0.0,0.0,0.0
68046,0,1,0,43,44,0.0,0.0233,0.0
77435,0,0,0,7,7,0.0,0.0,0.0
82877,0,2,0,7,9,0.0,0.2857,0.0
91575,1,2,13,235,251,0.0043,0.0085,0.0553
90765,0,0,0,5,5,0.0,0.0,0.0
58558,0,0,0,17,17,0.0,0.0,0.0
87673,0,0,0,23,23,0.0,0.0,0.0
46251,0,5,4,69,78,0.0,0.0725,0.058
64602,1,6,3,326,336,0.0031,0.0184,0.0092
94943,0,0,0,17,17,0.0,0.0,0.0
44711,0,0,2,17,19,0.0,0.0,0.1176
57734,0,0,0,2,2,0.0,0.0,0.0
1159,0,0,0,18,18,0.0,0.0,0.0
43806,12,3,6,201,222,0.0597,0.0149,0.0299
58332,0,0,0,1,1,0.0,0.0,0.0
28614,0,0,0,19,19,0.0,0.0,0.0
98186,0,0,0,20,20,0.0,0.0,0.0
84820,0,0,0,4,4,0.0,0.0,0.0
90842,0,0,0,3,3,0.0,0.0,0.0
57987,1,2,0,57,60,0.0175,0.0351,0.0
60184,0,4,0,16,20,0.0,0.25,0.0
90628,0,0,0,6,6,0.0,0.0,0.0
97339,2,0,2,14,18,0.1429,0.0,0.1429
58918,0,1,0,12,13,0.0,0.0833,0.0
90962,1,0,0,35,36,0.0286,0.0,0.0
67881,1,1,1,66,69,0.0152,0.0152,0.0152
69572,0,0,0,59,59,0.0,0.0,0.0
36235,0,0,0,38,38,0.0,0.0,0.0
66727,0,0,0,33,33,0.0,0.0,0.0
26284,1,0,0,15,16,0.0667,0.0,0.0
21702,0,0,0,1,1,0.0,0.0,0.0
77895,0,0,0,6,6,0.0,0.0,0.0
61048,0,1,0,14,15,0.0,0.0714,0.0
746,0,0,0,6,6,0.0,0.0,0.0
99687,0,0,0,3,3,0.0,0.0,0.0
74404,0,1,1,16,18,0.0,0.0625,0.0625
75795,2,0,0,39,41,0.0513,0.0,0.0
9268,0,0,0,2,2,0.0,0.0,0.0
96010,0,0,0,9,9,0.0,0.0,0.0
35860,0,0,0,12,12,0.0,0.0,0.0
76326,0,0,0,16,16,0.0,0.0,0.0
29872,0,0,0,3,3,0.0,0.0,0.0
95135,0,0,0,7,7,0.0,0.0,0.0
95320,0,0,0,1,1,0.0,0.0,0.0
20560,0,0,0,4,4,0.0,0.0,0.0
32828,0,0,0,2,2,0.0,0.0,0.0
69867,0,0,0,3,3,0.0,0.0,0.0
60636,0,0,0,1,1,0.0,0.0,0.0
74090,0,0,0,1,1,0.0,0.0,0.0
53026,0,0,0,27,27,0.0,0.0,0.0
101360,0,0,0,2,2,0.0,0.0,0.0
23326,0,0,0,4,4,0.0,0.0,0.0
82181,0,0,0,1,1,0.0,0.0,0.0
38925,0,0,0,2,2,0.0,0.0,0.0
4889,0,0,0,2,2,0.0,0.0,0.0
44940,0,0,0,1,1,0.0,0.0,0.0
18205,0,0,0,1,1,0.0,0.0,0.0
2718,1,0,1,38,40,0.0263,0.0,0.0263
35882,0,0,0,1,1,0.0,0.0,0.0
34507,0,0,0,4,4,0.0,0.0,0.0
18312,0,0,0,3,3,0.0,0.0,0.0
57920,2,8,5,411,426,0.0049,0.0195,0.0122
79584,0,5,0,41,46,0.0,0.122,0.0
54616,0,0,0,19,19,0.0,0.0,0.0
26929,0,1,0,36,37,0.0,0.0278,0.0
29278,0,0,0,1,1,0.0,0.0,0.0
30560,0,0,0,4,4,0.0,0.0,0.0
78502,0,0,0,2,2,0.0,0.0,0.0
93003,0,0,0,5,5,0.0,0.0,0.0
15526,0,0,0,9,9,0.0,0.0,0.0
43830,0,0,0,2,2,0.0,0.0,0.0
73502,0,0,0,1,1,0.0,0.0,0.0
7688,0,0,2,10,12,0.0,0.0,0.2
87836,0,0,0,7,7,0.0,0.0,0.0
19050,0,0,0,1,1,0.0,0.0,0.0
103378,0,0,1,17,18,0.0,0.0,0.0588
29726,0,0,0,5,5,0.0,0.0,0.0
68979,5,8,2,130,145,0.0385,0.0615,0.0154
21961,0,1,2,50,53,0.0,0.02,0.04
35929,0,1,0,13,14,0.0,0.0769,0.0
29610,0,0,0,5,5,0.0,0.0,0.0
27131,1,0,0,15,16,0.0667,0.0,0.0
25241,0,0,0,8,8,0.0,0.0,0.0
61273,0,0,1,22,23,0.0,0.0,0.0455
28876,1,2,0,22,25,0.0455,0.0909,0.0
49037,0,0,0,10,10,0.0,0.0,0.0
30999,2,0,0,41,43,0.0488,0.0,0.0
41155,0,0,0,26,26,0.0,0.0,0.0
103737,0,0,0,5,5,0.0,0.0,0.0
71247,0,0,0,5,5,0.0,0.0,0.0
75460,0,0,0,2,2,0.0,0.0,0.0
61065,3,0,2,93,98,0.0323,0.0,0.0215
51606,0,0,0,6,6,0.0,0.0,0.0
44866,0,0,0,4,4,0.0,0.0,0.0
63123,0,0,0,1,1,0.0,0.0,0.0
86129,1,3,3,230,237,0.0043,0.013,0.013
62827,0,0,0,36,36,0.0,0.0,0.0
102381,0,0,0,4,4,0.0,0.0,0.0
92756,0,0,0,2,2,0.0,0.0,0.0
51748,0,1,0,8,9,0.0,0.125,0.0
7640,0,0,0,7,7,0.0,0.0,0.0
16465,2,0,0,14,16,0.1429,0.0,0.0
60866,0,0,0,1,1,0.0,0.0,0.0
12822,0,2,0,8,10,0.0,0.25,0.0
60047,0,0,0,2,2,0.0,0.0,0.0
93170,0,0,1,1,2,0.0,0.0,1.0
81385,0,0,0,2,2,0.0,0.0,0.0
7274,0,1,0,4,5,0.0,0.25,0.0
85508,0,0,0,1,1,0.0,0.0,0.0
15072,0,0,0,5,5,0.0,0.0,0.0
39897,0,0,0,1,1,0.0,0.0,0.0
91494,0,0,0,2,2,0.0,0.0,0.0
381,0,0,0,4,4,0.0,0.0,0.0
24768,0,0,0,7,7,0.0,0.0,0.0
87986,1,0,0,0,1,0.0,0.0,0.0
8467,0,0,0,3,3,0.0,0.0,0.0
99473,0,0,0,4,4,0.0,0.0,0.0
76180,0,0,0,4,4,0.0,0.0,0.0
98325,0,0,0,18,18,0.0,0.0,0.0
1118,0,0,0,3,3,0.0,0.0,0.0
82915,0,0,0,3,3,0.0,0.0,0.0
94682,0,0,0,1,1,0.0,0.0,0.0
30393,0,1,0,2,3,0.0,0.5,0.0
8443,0,0,0,1,1,0.0,0.0,0.0
87065,0,0,0,1,1,0.0,0.0,0.0
24652,0,0,0,1,1,0.0,0.0,0.0
92869,2,0,0,1,3,2.0,0.0,0.0
61545,0,0,1,0,1,0.0,0.0,0.0
17870,0,0,0,2,2,0.0,0.0,0.0
72160,0,0,0,1,1,0.0,0.0,0.0
43080,0,0,0,1,1,0.0,0.0,0.0
10687,0,0,0,3,3,0.0,0.0,0.0
36711,0,0,1,8,9,0.0,0.0,0.125
40989,1,2,2,122,127,0.0082,0.0164,0.0164
46941,0,1,0,10,11,0.0,0.1,0.0
96934,0,3,0,42,45,0.0,0.0714,0.0
38793,0,1,2,67,70,0.0,0.0149,0.0299
30836,0,0,0,8,8,0.0,0.0,0.0
11035,0,0,0,2,2,0.0,0.0,0.0
29528,0,0,0,6,6,0.0,0.0,0.0
102844,0,1,0,24,25,0.0,0.0417,0.0
100840,0,0,0,15,15,0.0,0.0,0.0
51904,0,0,0,8,8,0.0,0.0,0.0
47740,0,1,3,28,32,0.0,0.0357,0.1071
100501,0,0,0,6,6,0.0,0.0,0.0
90055,0,0,7,208,215,0.0,0.0,0.0337
27049,0,0,1,6,7,0.0,0.0,0.1667
79714,0,0,0,45,45,0.0,0.0,0.0
27754,0,1,0,9,10,0.0,0.1111,0.0
41210,0,0,0,2,2,0.0,0.0,0.0
1369,0,0,0,7,7,0.0,0.0,0.0
14129,0,0,1,16,17,0.0,0.0,0.0625
38824,0,1,1,65,67,0.0,0.0154,0.0154
79297,0,0,0,26,26,0.0,0.0,0.0
52756,0,1,0,10,11,0.0,0.1,0.0
63946,0,0,0,1,1,0.0,0.0,0.0
98732,0,0,0,2,2,0.0,0.0,0.0
54855,0,0,0,5,5,0.0,0.0,0.0
52387,0,0,0,4,4,0.0,0.0,0.0
1881,1,0,0,30,31,0.0333,0.0,0.0
3137,0,0,2,40,42,0.0,0.0,0.05
80421,0,2,3,52,57,0.0,0.0385,0.0577
4736,0,0,0,7,7,0.0,0.0,0.0
97704,0,0,0,21,21,0.0,0.0,0.0
42470,0,0,0,10,10,0.0,0.0,0.0
85644,0,0,0,1,1,0.0,0.0,0.0
52348,0,0,0,8,8,0.0,0.0,0.0
26622,0,0,0,8,8,0.0,0.0,0.0
15728,0,1,0,25,26,0.0,0.04,0.0
5970,0,0,0,3,3,0.0,0.0,0.0
15215,0,0,0,2,2,0.0,0.0,0.0
53755,0,0,0,3,3,0.0,0.0,0.0
66489,0,0,0,1,1,0.0,0.0,0.0
2649,0,0,1,8,9,0.0,0.0,0.125
57250,0,0,0,6,6,0.0,0.0,0.0
84630,0,0,0,2,2,0.0,0.0,0.0
66233,0,0,0,9,9,0.0,0.0,0.0
6354,0,0,0,2,2,0.0,0.0,0.0
29327,0,0,0,2,2,0.0,0.0,0.0
80674,0,0,1,5,6,0.0,0.0,0.2
93906,0,0,0,13,13,0.0,0.0,0.0
26511,0,0,0,3,3,0.0,0.0,0.0
96897,0,0,0,1,1,0.0,0.0,0.0
34496,0,0,0,2,2,0.0,0.0,0.0
48988,0,0,0,1,1,0.0,0.0,0.0
5052,2,0,0,21,23,0.0952,0.0,0.0
77444,0,0,0,1,1,0.0,0.0,0.0
50208,0,0,0,1,1,0.0,0.0,0.0
25029,0,0,0,1,1,0.0,0.0,0.0
92565,0,0,0,6,6,0.0,0.0,0.0
42069,0,0,0,12,12,0.0,0.0,0.0
33980,2,1,0,21,24,0.0952,0.0476,0.0
37468,0,0,0,2,2,0.0,0.0,0.0
33812,0,0,0,2,2,0.0,0.0,0.0
80360,0,0,0,7,7,0.0,0.0,0.0
73523,0,0,0,2,2,0.0,0.0,0.0
67609,0,0,0,3,3,0.0,0.0,0.0
94884,0,0,0,1,1,0.0,0.0,0.0
75286,0,0,0,1,1,0.0,0.0,0.0
1815,0,0,0,1,1,0.0,0.0,0.0
101658,0,0,0,3,3,0.0,0.0,0.0
18894,0,0,0,1,1,0.0,0.0,0.0
103993,0,0,0,2,2,0.0,0.0,0.0
87773,0,0,0,1,1,0.0,0.0,0.0
39379,1,2,2,106,111,0.0094,0.0189,0.0189
51473,0,0,0,1,1,0.0,0.0,0.0
101437,0,0,0,31,31,0.0,0.0,0.0
22811,0,0,0,1,1,0.0,0.0,0.0
29572,0,0,0,3,3,0.0,0.0,0.0
25118,0,0,0,5,5,0.0,0.0,0.0
29296,0,0,0,52,52,0.0,0.0,0.0
19648,0,0,0,5,5,0.0,0.0,0.0
27771,1,0,0,5,6,0.2,0.0,0.0
20705,0,0,0,10,10,0.0,0.0,0.0
63512,0,0,0,18,18,0.0,0.0,0.0
100961,0,1,0,3,4,0.0,0.3333,0.0
16900,0,0,1,6,7,0.0,0.0,0.1667
52999,0,0,0,6,6,0.0,0.0,0.0
37191,0,0,0,6,6,0.0,0.0,0.0
34930,0,0,0,3,3,0.0,0.0,0.0
72159,1,0,3,39,43,0.0256,0.0,0.0769
39873,0,0,0,5,5,0.0,0.0,0.0
58922,1,1,1,12,15,0.0833,0.0833,0.0833
87561,0,0,0,5,5,0.0,0.0,0.0
58157,1,0,0,4,5,0.25,0.0,0.0
86971,4,0,0,23,27,0.1739,0.0,0.0
80797,0,0,0,2,2,0.0,0.0,0.0
33235,1,0,0,9,10,0.1111,0.0,0.0
70377,0,0,1,37,38,0.0,0.0,0.027
20081,1,1,1,48,51,0.0208,0.0208,0.0208
47572,0,2,0,30,32,0.0,0.0667,0.0
22511,0,0,0,10,10,0.0,0.0,0.0
88849,0,0,0,10,10,0.0,0.0,0.0
95985,0,0,0,1,1,0.0,0.0,0.0
3854,0,0,1,20,21,0.0,0.0,0.05
48478,0,0,1,17,18,0.0,0.0,0.0588
57553,0,0,0,15,15,0.0,0.0,0.0
8692,0,0,0,1,1,0.0,0.0,0.0
73016,0,0,0,3,3,0.0,0.0,0.0
25710,0,0,0,3,3,0.0,0.0,0.0
89932,0,0,1,1,2,0.0,0.0,1.0
19689,0,0,0,3,3,0.0,0.0,0.0
95559,0,0,0,2,2,0.0,0.0,0.0
96548,0,0,0,18,18,0.0,0.0,0.0
3962,0,0,0,1,1,0.0,0.0,0.0
68995,0,0,0,5,5,0.0,0.0,0.0
55440,0,0,0,1,1,0.0,0.0,0.0
46626,0,0,0,1,1,0.0,0.0,0.0
6400,0,0,0,23,23,0.0,0.0,0.0
24833,0,0,0,1,1,0.0,0.0,0.0
1142,0,0,0,1,1,0.0,0.0,0.0
68065,0,0,0,1,1,0.0,0.0,0.0
37829,0,0,0,2,2,0.0,0.0,0.0
10990,0,0,0,4,4,0.0,0.0,0.0
13450,0,1,0,10,11,0.0,0.1,0.0
63902,0,0,0,1,1,0.0,0.0,0.0
59480,0,0,0,12,12,0.0,0.0,0.0
89275,0,0,0,1,1,0.0,0.0,0.0
78991,0,0,0,2,2,0.0,0.0,0.0
69020,0,0,1,8,9,0.0,0.0,0.125
31324,0,0,0,3,3,0.0,0.0,0.0
90653,0,0,0,1,1,0.0,0.0,0.0
102187,0,0,0,3,3,0.0,0.0,0.0
40630,0,0,0,1,1,0.0,0.0,0.0
35870,0,0,0,6,6,0.0,0.0,0.0
7948,1,0,0,36,37,0.0278,0.0,0.0
26154,0,0,0,7,7,0.0,0.0,0.0
93438,0,1,0,7,8,0.0,0.1429,0.0
40455,0,0,0,8,8,0.0,0.0,0.0
57583,0,0,0,3,3,0.0,0.0,0.0
35548,0,0,1,3,4,0.0,0.0,0.3333
41511,0,0,0,18,18,0.0,0.0,0.0
28656,0,4,1,84,89,0.0,0.0476,0.0119
45315,0,0,1,17,18,0.0,0.0,0.0588
7784,1,0,0,16,17,0.0625,0.0,0.0
43917,0,0,0,12,12,0.0,0.0,0.0
30493,0,1,0,2,3,0.0,0.5,0.0
28799,0,0,1,21,22,0.0,0.0,0.0476
12539,0,0,0,2,2,0.0,0.0,0.0
24614,0,0,0,6,6,0.0,0.0,0.0
60118,0,0,1,10,11,0.0,0.0,0.1
55379,0,0,0,4,4,0.0,0.0,0.0
18709,0,0,0,2,2,0.0,0.0,0.0
91269,0,0,0,4,4,0.0,0.0,0.0
4840,0,0,0,2,2,0.0,0.0,0.0
90421,0,2,2,66,70,0.0,0.0303,0.0303
31661,0,0,0,1,1,0.0,0.0,0.0
28909,0,0,0,1,1,0.0,0.0,0.0
6693,1,0,0,62,63,0.0161,0.0,0.0
24296,0,0,1,29,30,0.0,0.0,0.0345
52535,0,0,0,14,14,0.0,0.0,0.0
12022,1,1,1,50,53,0.02,0.02,0.02
58081,1,0,0,6,7,0.1667,0.0,0.0
47578,0,0,0,1,1,0.0,0.0,0.0
84735,0,0,0,4,4,0.0,0.0,0.0
16407,0,0,0,2,2,0.0,0.0,0.0
7379,0,2,0,16,18,0.0,0.125,0.0
67993,0,0,0,2,2,0.0,0.0,0.0
45537,0,0,0,3,3,0.0,0.0,0.0
91611,0,0,0,11,11,0.0,0.0,0.0
68262,0,0,0,1,1,0.0,0.0,0.0
48400,0,0,0,2,2,0.0,0.0,0.0
29524,0,0,0,5,5,0.0,0.0,0.0
23928,0,0,0,7,7,0.0,0.0,0.0
6539,0,0,0,1,1,0.0,0.0,0.0
27223,0,0,0,5,5,0.0,0.0,0.0
46937,0,0,0,1,1,0.0,0.0,0.0
94154,0,0,0,1,1,0.0,0.0,0.0
23305,0,0,0,5,5,0.0,0.0,0.0
59798,0,0,0,1,1,0.0,0.0,0.0
22728,0,2,0,11,13,0.0,0.1818,0.0
17638,0,0,0,1,1,0.0,0.0,0.0
16794,0,0,0,1,1,0.0,0.0,0.0
19237,0,0,0,2,2,0.0,0.0,0.0
32594,0,0,0,2,2,0.0,0.0,0.0
95167,0,2,0,2,4,0.0,1.0,0.0
88812,0,0,0,1,1,0.0,0.0,0.0
17243,1,0,0,6,7,0.1667,0.0,0.0
78595,0,0,0,1,1,0.0,0.0,0.0
92653,0,0,0,8,8,0.0,0.0,0.0
29300,0,0,0,4,4,0.0,0.0,0.0
27376,0,0,0,17,17,0.0,0.0,0.0
38636,0,0,0,91,91,0.0,0.0,0.0
42053,1,1,0,46,48,0.0217,0.0217,0.0
54067,1,0,1,70,72,0.0143,0.0,0.0143
102183,6,3,1,157,167,0.0382,0.0191,0.0064
60943,0,1,0,10,11,0.0,0.1,0.0
90987,0,1,1,56,58,0.0,0.0179,0.0179
46847,1,0,0,13,14,0.0769,0.0,0.0
86964,1,0,0,21,22,0.0476,0.0,0.0
2369,0,0,1,2,3,0.0,0.0,0.5
76712,0,0,0,4,4,0.0,0.0,0.0
60693,2,2,0,16,20,0.125,0.125,0.0
56857,0,2,0,54,56,0.0,0.037,0.0
86116,0,0,0,1,1,0.0,0.0,0.0
17881,0,0,2,13,15,0.0,0.0,0.1538
50783,0,0,0,32,32,0.0,0.0,0.0
19697,0,0,0,1,1,0.0,0.0,0.0
21146,0,0,0,6,6,0.0,0.0,0.0
14690,1,0,0,51,52,0.0196,0.0,0.0
67298,0,0,0,19,19,0.0,0.0,0.0
35983,0,2,6,137,145,0.0,0.0146,0.0438
97871,0,0,1,5,6,0.0,0.0,0.2
36451,0,0,0,3,3,0.0,0.0,0.0
57378,0,0,1,8,9,0.0,0.0,0.125
13635,0,2,7,159,168,0.0,0.0126,0.044
31112,0,0,0,1,1,0.0,0.0,0.0
38496,0,0,0,9,9,0.0,0.0,0.0
32953,0,0,0,2,2,0.0,0.0,0.0
83600,0,0,2,19,21,0.0,0.0,0.1053
95384,0,2,0,56,58,0.0,0.0357,0.0
61512,0,0,0,4,4,0.0,0.0,0.0
8801,0,0,0,1,1,0.0,0.0,0.0
66804,0,1,0,15,16,0.0,0.0667,0.0
60626,1,2,0,65,68,0.0154,0.0308,0.0
79705,0,0,0,23,23,0.0,0.0,0.0
437,0,0,0,1,1,0.0,0.0,0.0
95816,0,0,0,13,13,0.0,0.0,0.0
92475,0,0,0,1,1,0.0,0.0,0.0
75165,0,0,0,3,3,0.0,0.0,0.0
68105,0,0,1,3,4,0.0,0.0,0.3333
76500,0,0,0,1,1,0.0,0.0,0.0
59865,0,0,0,1,1,0.0,0.0,0.0
46412,0,0,0,2,2,0.0,0.0,0.0
82051,1,0,1,22,24,0.0455,0.0,0.0455
4950,0,0,0,5,5,0.0,0.0,0.0
41353,0,1,0,3,4,0.0,0.3333,0.0
85422,0,0,0,1,1,0.0,0.0,0.0
56448,0,0,1,29,30,0.0,0.0,0.0345
20937,0,0,0,3,3,0.0,0.0,0.0
23138,0,0,0,3,3,0.0,0.0,0.0
56220,0,3,0,16,19,0.0,0.1875,0.0
10797,0,0,0,10,10,0.0,0.0,0.0
89906,0,0,0,6,6,0.0,0.0,0.0
79369,0,0,0,2,2,0.0,0.0,0.0
9242,0,0,0,2,2,0.0,0.0,0.0
30543,0,6,0,37,43,0.0,0.1622,0.0
45335,0,0,0,1,1,0.0,0.0,0.0
59824,0,0,0,1,1,0.0,0.0,0.0
16661,0,0,0,10,10,0.0,0.0,0.0
71286,0,1,0,4,5,0.0,0.25,0.0
11152,0,0,0,6,6,0.0,0.0,0.0
67737,0,0,0,1,1,0.0,0.0,0.0
103479,0,0,0,1,1,0.0,0.0,0.0
97245,0,0,0,3,3,0.0,0.0,0.0
12388,0,0,0,1,1,0.0,0.0,0.0
101815,0,0,0,1,1,0.0,0.0,0.0
104084,0,0,0,1,1,0.0,0.0,0.0
80218,0,0,0,10,10,0.0,0.0,0.0
99358,0,1,0,3,4,0.0,0.3333,0.0
65206,0,1,0,9,10,0.0,0.1111,0.0
82219,0,0,0,3,3,0.0,0.0,0.0
1154,0,0,0,5,5,0.0,0.0,0.0
102273,0,0,0,7,7,0.0,0.0,0.0
32830,0,0,0,2,2,0.0,0.0,0.0
62045,0,0,0,2,2,0.0,0.0,0.0
43793,0,0,0,10,10,0.0,0.0,0.0
93710,0,0,1,50,51,0.0,0.0,0.02
61232,0,0,0,1,1,0.0,0.0,0.0
99686,0,3,2,38,43,0.0,0.0789,0.0526
45201,0,0,0,14,14,0.0,0.0,0.0
88057,0,0,0,4,4,0.0,0.0,0.0
26702,2,1,0,70,73,0.0286,0.0143,0.0
54532,0,0,2,6,8,0.0,0.0,0.3333
84237,0,1,0,2,3,0.0,0.5,0.0
54057,0,0,0,2,2,0.0,0.0,0.0
71154,0,1,0,4,5,0.0,0.25,0.0
75474,0,1,0,33,34,0.0,0.0303,0.0
74439,0,0,0,6,6,0.0,0.0,0.0
81363,0,0,0,10,10,0.0,0.0,0.0
58857,0,0,0,3,3,0.0,0.0,0.0
84415,2,3,0,39,44,0.0513,0.0769,0.0
53004,0,1,0,23,24,0.0,0.0435,0.0
95473,0,0,1,2,3,0.0,0.0,0.5
62469,0,0,0,28,28,0.0,0.0,0.0
96723,4,7,1,178,190,0.0225,0.0393,0.0056
95109,0,0,0,3,3,0.0,0.0,0.0
86620,0,0,0,3,3,0.0,0.0,0.0
72209,0,0,0,31,31,0.0,0.0,0.0
11778,1,0,0,15,16,0.0667,0.0,0.0
25552,0,0,0,8,8,0.0,0.0,0.0
98668,0,0,0,2,2,0.0,0.0,0.0
95977,0,0,0,4,4,0.0,0.0,0.0
41019,0,0,0,3,3,0.0,0.0,0.0
27674,1,0,0,4,5,0.25,0.0,0.0
89680,0,0,2,66,68,0.0,0.0,0.0303
26286,0,0,0,6,6,0.0,0.0,0.0
43669,0,0,1,3,4,0.0,0.0,0.3333
15078,0,0,0,19,19,0.0,0.0,0.0
43199,0,0,1,17,18,0.0,0.0,0.0588
101286,0,0,0,17,17,0.0,0.0,0.0
29143,0,0,0,1,1,0.0,0.0,0.0
66378,0,0,0,16,16,0.0,0.0,0.0
59249,0,0,0,14,14,0.0,0.0,0.0
3710,0,0,0,62,62,0.0,0.0,0.0
20440,0,1,0,2,3,0.0,0.5,0.0
69812,0,0,0,2,2,0.0,0.0,0.0
29378,2,1,0,18,21,0.1111,0.0556,0.0
10765,0,0,0,11,11,0.0,0.0,0.0
36007,0,0,0,16,16,0.0,0.0,0.0
99151,0,0,0,28,28,0.0,0.0,0.0
11208,0,1,0,3,4,0.0,0.3333,0.0
33880,0,0,0,2,2,0.0,0.0,0.0
82859,0,0,0,11,11,0.0,0.0,0.0
5630,0,0,0,8,8,0.0,0.0,0.0
92989,0,0,0,2,2,0.0,0.0,0.0
97604,0,0,0,5,5,0.0,0.0,0.0
86957,0,0,0,7,7,0.0,0.0,0.0
99503,0,0,0,2,2,0.0,0.0,0.0
82372,0,0,0,4,4,0.0,0.0,0.0
41060,0,0,1,2,3,0.0,0.0,0.5
91683,0,0,0,4,4,0.0,0.0,0.0
85622,0,0,0,8,8,0.0,0.0,0.0
48770,0,0,0,7,7,0.0,0.0,0.0
34390,0,0,0,1,1,0.0,0.0,0.0
41486,0,0,0,1,1,0.0,0.0,0.0
73215,0,0,0,2,2,0.0,0.0,0.0
74042,0,0,1,6,7,0.0,0.0,0.1667
94836,0,0,0,4,4,0.0,0.0,0.0
36242,0,1,0,12,13,0.0,0.0833,0.0
29931,0,0,0,1,1,0.0,0.0,0.0
5856,0,0,1,2,3,0.0,0.0,0.5
34106,0,0,0,1,1,0.0,0.0,0.0
57765,0,0,0,3,3,0.0,0.0,0.0
48330,0,0,0,4,4,0.0,0.0,0.0
48436,0,0,0,1,1,0.0,0.0,0.0
97446,0,0,0,1,1,0.0,0.0,0.0
10134,0,0,0,1,1,0.0,0.0,0.0
25112,0,0,0,2,2,0.0,0.0,0.0
57394,1,7,7,192,207,0.0052,0.0365,0.0365
67638,0,0,0,17,17,0.0,0.0,0.0
90259,0,1,0,9,10,0.0,0.1111,0.0
6369,0,1,0,1,2,0.0,1.0,0.0
55104,0,0,0,1,1,0.0,0.0,0.0
97082,0,0,1,13,14,0.0,0.0,0.0769
63100,2,0,0,20,22,0.1,0.0,0.0
76474,3,1,1,80,85,0.0375,0.0125,0.0125
61725,0,0,0,1,1,0.0,0.0,0.0
30815,0,0,0,2,2,0.0,0.0,0.0
80235,1,0,0,8,9,0.125,0.0,0.0
