adgroup_id,cate_id,campaign_id,customer,brand,price,userid,cms_segid,cms_group_id,final_gender_code,age_level,shopping_level,occupation,new_user_class_level ,pvalue_level,pid,clk,date,hour
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,13
767,4281.0,401881.0,56415.0,454237.0,158.0,388964,38.0,5.0,2.0,5.0,2.0,0.0,3.0,1.0,430548_1007,0,2017-05-06,12
767,4281.0,401881.0,56415.0,454237.0,158.0,493115,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,0
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,13
767,4281.0,401881.0,56415.0,454237.0,158.0,189187,0.0,4.0,2.0,4.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-10,11
767,4281.0,401881.0,56415.0,454237.0,158.0,711175,0.0,12.0,1.0,6.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-09,13
767,4281.0,401881.0,56415.0,454237.0,158.0,711175,0.0,12.0,1.0,6.0,3.0,0.0,4.0,1.0,430548_1007,1,2017-05-11,13
767,4281.0,401881.0,56415.0,454237.0,158.0,806265,46.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-10,13
767,4281.0,401881.0,56415.0,454237.0,158.0,711175,0.0,12.0,1.0,6.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-13,14
767,4281.0,401881.0,56415.0,454237.0,158.0,806265,46.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-08,1
767,4281.0,401881.0,56415.0,454237.0,158.0,236827,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,8
767,4281.0,401881.0,56415.0,454237.0,158.0,759578,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,9
767,4281.0,401881.0,56415.0,454237.0,158.0,201299,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,619087,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-10,8
767,4281.0,401881.0,56415.0,454237.0,158.0,619087,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,12
767,4281.0,401881.0,56415.0,454237.0,158.0,707131,89.0,11.0,1.0,5.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-10,9
767,4281.0,401881.0,56415.0,454237.0,158.0,975824,0.0,10.0,1.0,4.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,7
767,4281.0,401881.0,56415.0,454237.0,158.0,191229,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,1,2017-05-12,16
767,4281.0,401881.0,56415.0,454237.0,158.0,228531,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,226125,0.0,4.0,2.0,4.0,2.0,0.0,4.0,2.0,430548_1007,0,2017-05-12,7
767,4281.0,401881.0,56415.0,454237.0,158.0,198870,0.0,11.0,1.0,5.0,2.0,0.0,2.0,3.0,430548_1007,0,2017-05-07,14
767,4281.0,401881.0,56415.0,454237.0,158.0,824212,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-13,8
767,4281.0,401881.0,56415.0,454237.0,158.0,490470,0.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-08,7
767,4281.0,401881.0,56415.0,454237.0,158.0,594747,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,594747,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-10,4
767,4281.0,401881.0,56415.0,454237.0,158.0,340824,0.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-06,12
767,4281.0,401881.0,56415.0,454237.0,158.0,45237,0.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,13
767,4281.0,401881.0,56415.0,454237.0,158.0,810838,0.0,4.0,2.0,4.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,2
767,4281.0,401881.0,56415.0,454237.0,158.0,229372,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-08,6
767,4281.0,401881.0,56415.0,454237.0,158.0,582556,0.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430539_1007,1,2017-05-07,7
767,4281.0,401881.0,56415.0,454237.0,158.0,9064,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-10,6
767,4281.0,401881.0,56415.0,454237.0,158.0,1102499,0.0,4.0,2.0,4.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-06,5
767,4281.0,401881.0,56415.0,454237.0,158.0,141939,5.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,430548_1007,0,2017-05-11,7
767,4281.0,401881.0,56415.0,454237.0,158.0,251584,0.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,2
767,4281.0,401881.0,56415.0,454237.0,158.0,697379,0.0,9.0,1.0,3.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-06,3
767,4281.0,401881.0,56415.0,454237.0,158.0,427101,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,7
767,4281.0,401881.0,56415.0,454237.0,158.0,427101,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,12
767,4281.0,401881.0,56415.0,454237.0,158.0,427101,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-13,10
767,4281.0,401881.0,56415.0,454237.0,158.0,84943,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-06,7
767,4281.0,401881.0,56415.0,454237.0,158.0,933438,0.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,7
767,4281.0,401881.0,56415.0,454237.0,158.0,411596,0.0,11.0,1.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-08,14
767,4281.0,401881.0,56415.0,454237.0,158.0,201496,81.0,10.0,1.0,4.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-11,7
767,4281.0,401881.0,56415.0,454237.0,158.0,212581,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,10
767,4281.0,401881.0,56415.0,454237.0,158.0,727194,0.0,11.0,1.0,5.0,2.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,14
767,4281.0,401881.0,56415.0,454237.0,158.0,192766,67.0,9.0,1.0,3.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-06,1
767,4281.0,401881.0,56415.0,454237.0,158.0,977520,0.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-06,0
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,3
767,4281.0,401881.0,56415.0,454237.0,158.0,315023,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,7
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,10
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-08,14
767,4281.0,401881.0,56415.0,454237.0,158.0,323669,0.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-07,12
767,4281.0,401881.0,56415.0,454237.0,158.0,1023846,41.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,0
767,4281.0,401881.0,56415.0,454237.0,158.0,494497,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-10,12
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,4
767,4281.0,401881.0,56415.0,454237.0,158.0,1122866,81.0,10.0,1.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-07,8
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,14
767,4281.0,401881.0,56415.0,454237.0,158.0,602779,0.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,9
767,4281.0,401881.0,56415.0,454237.0,158.0,252732,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,13
767,4281.0,401881.0,56415.0,454237.0,158.0,700403,0.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,8
767,4281.0,401881.0,56415.0,454237.0,158.0,361645,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,7
767,4281.0,401881.0,56415.0,454237.0,158.0,1060021,67.0,9.0,1.0,3.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-12,12
767,4281.0,401881.0,56415.0,454237.0,158.0,1116106,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-08,6
767,4281.0,401881.0,56415.0,454237.0,158.0,631774,0.0,10.0,1.0,4.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-11,14
767,4281.0,401881.0,56415.0,454237.0,158.0,481971,0.0,4.0,2.0,4.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-11,12
767,4281.0,401881.0,56415.0,454237.0,158.0,695597,0.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-09,7
767,4281.0,401881.0,56415.0,454237.0,158.0,562917,0.0,5.0,2.0,5.0,2.0,0.0,2.0,2.0,430539_1007,0,2017-05-09,13
767,4281.0,401881.0,56415.0,454237.0,158.0,452305,42.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-13,8
767,4281.0,401881.0,56415.0,454237.0,158.0,824420,21.0,3.0,2.0,3.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-07,6
767,4281.0,401881.0,56415.0,454237.0,158.0,122586,0.0,10.0,1.0,4.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-07,13
767,4281.0,401881.0,56415.0,454237.0,158.0,452305,42.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-10,5
767,4281.0,401881.0,56415.0,454237.0,158.0,626386,42.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,312880,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,7
767,4281.0,401881.0,56415.0,454237.0,158.0,1090460,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,14
767,4281.0,401881.0,56415.0,454237.0,158.0,980201,90.0,11.0,1.0,5.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-12,12
767,4281.0,401881.0,56415.0,454237.0,158.0,490866,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,10
767,4281.0,401881.0,56415.0,454237.0,158.0,491493,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-06,3
767,4281.0,401881.0,56415.0,454237.0,158.0,593792,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,13
767,4281.0,401881.0,56415.0,454237.0,158.0,1009398,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-08,8
767,4281.0,401881.0,56415.0,454237.0,158.0,1107081,0.0,5.0,2.0,5.0,3.0,0.0,4.0,3.0,430548_1007,0,2017-05-11,6
767,4281.0,401881.0,56415.0,454237.0,158.0,85505,0.0,5.0,2.0,5.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,11
767,4281.0,401881.0,56415.0,454237.0,158.0,471324,31.0,4.0,2.0,4.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-11,8
767,4281.0,401881.0,56415.0,454237.0,158.0,582164,49.0,6.0,2.0,6.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-11,8
767,4281.0,401881.0,56415.0,454237.0,158.0,11443,0.0,3.0,2.0,3.0,2.0,0.0,3.0,2.0,430548_1007,0,2017-05-08,3
767,4281.0,401881.0,56415.0,454237.0,158.0,1030207,0.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-07,9
767,4281.0,401881.0,56415.0,454237.0,158.0,253669,17.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-11,2
767,4281.0,401881.0,56415.0,454237.0,158.0,449359,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,430539_1007,0,2017-05-07,8
767,4281.0,401881.0,56415.0,454237.0,158.0,587551,0.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,810484,34.0,4.0,2.0,4.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-07,13
767,4281.0,401881.0,56415.0,454237.0,158.0,297442,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-13,14
767,4281.0,401881.0,56415.0,454237.0,158.0,235726,20.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-10,13
767,4281.0,401881.0,56415.0,454237.0,158.0,233646,0.0,10.0,1.0,4.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,9
767,4281.0,401881.0,56415.0,454237.0,158.0,267559,31.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-13,5
767,4281.0,401881.0,56415.0,454237.0,158.0,233646,0.0,10.0,1.0,4.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,13
767,4281.0,401881.0,56415.0,454237.0,158.0,114113,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,3
767,4281.0,401881.0,56415.0,454237.0,158.0,558854,0.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-07,13
767,4281.0,401881.0,56415.0,454237.0,158.0,946853,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,4
767,4281.0,401881.0,56415.0,454237.0,158.0,1130462,0.0,4.0,2.0,4.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,10
767,4281.0,401881.0,56415.0,454237.0,158.0,865950,2.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-12,10
767,4281.0,401881.0,56415.0,454237.0,158.0,460706,45.0,5.0,2.0,5.0,3.0,0.0,3.0,3.0,430548_1007,0,2017-05-13,13
767,4281.0,401881.0,56415.0,454237.0,158.0,631976,26.0,4.0,2.0,4.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,4
767,4281.0,401881.0,56415.0,454237.0,158.0,185334,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-10,13
767,4281.0,401881.0,56415.0,454237.0,158.0,1070473,0.0,4.0,2.0,4.0,2.0,0.0,4.0,3.0,430548_1007,0,2017-05-09,14
767,4281.0,401881.0,56415.0,454237.0,158.0,916241,46.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,13
767,4281.0,401881.0,56415.0,454237.0,158.0,1119167,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-12,2
767,4281.0,401881.0,56415.0,454237.0,158.0,873562,36.0,5.0,2.0,5.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,14
767,4281.0,401881.0,56415.0,454237.0,158.0,296400,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-06,14
767,4281.0,401881.0,56415.0,454237.0,158.0,904605,0.0,12.0,1.0,6.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-12,2
767,4281.0,401881.0,56415.0,454237.0,158.0,633012,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,1
767,4281.0,401881.0,56415.0,454237.0,158.0,788817,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-06,8
767,4281.0,401881.0,56415.0,454237.0,158.0,759180,0.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-11,2
767,4281.0,401881.0,56415.0,454237.0,158.0,695597,0.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-07,12
767,4281.0,401881.0,56415.0,454237.0,158.0,479551,45.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-12,1
767,4281.0,401881.0,56415.0,454237.0,158.0,479551,45.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-07,12
767,4281.0,401881.0,56415.0,454237.0,158.0,695597,0.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-11,12
767,4281.0,401881.0,56415.0,454237.0,158.0,788817,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,6
767,4281.0,401881.0,56415.0,454237.0,158.0,479551,45.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-10,7
767,4281.0,401881.0,56415.0,454237.0,158.0,695597,0.0,10.0,1.0,4.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-13,8
767,4281.0,401881.0,56415.0,454237.0,158.0,461546,0.0,10.0,1.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,12
767,4281.0,401881.0,56415.0,454237.0,158.0,855847,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,12
767,4281.0,401881.0,56415.0,454237.0,158.0,1032239,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,4
767,4281.0,401881.0,56415.0,454237.0,158.0,98880,0.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-10,15
767,4281.0,401881.0,56415.0,454237.0,158.0,51475,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,7
767,4281.0,401881.0,56415.0,454237.0,158.0,121095,0.0,3.0,2.0,3.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-11,2
767,4281.0,401881.0,56415.0,454237.0,158.0,187566,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-10,8
767,4281.0,401881.0,56415.0,454237.0,158.0,1136668,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-12,11
767,4281.0,401881.0,56415.0,454237.0,158.0,513966,0.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,430548_1007,0,2017-05-06,14
767,4281.0,401881.0,56415.0,454237.0,158.0,964319,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,0
767,4281.0,401881.0,56415.0,454237.0,158.0,98880,0.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-11,3
767,4281.0,401881.0,56415.0,454237.0,158.0,98880,0.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-13,0
767,4281.0,401881.0,56415.0,454237.0,158.0,982052,0.0,9.0,1.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-13,2
767,4281.0,401881.0,56415.0,454237.0,158.0,1120333,46.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-13,12
767,4281.0,401881.0,56415.0,454237.0,158.0,98880,0.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,430548_1007,0,2017-05-12,17
767,4281.0,401881.0,56415.0,454237.0,158.0,896628,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-08,5
767,4281.0,401881.0,56415.0,454237.0,158.0,1063129,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,819891,81.0,10.0,1.0,4.0,3.0,0.0,4.0,3.0,430539_1007,0,2017-05-13,14
767,4281.0,401881.0,56415.0,454237.0,158.0,809650,8.0,2.0,2.0,2.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,618922,45.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,798156,92.0,11.0,1.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-08,14
767,4281.0,401881.0,56415.0,454237.0,158.0,517248,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,1,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,10
767,4281.0,401881.0,56415.0,454237.0,158.0,9233,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,7
767,4281.0,401881.0,56415.0,454237.0,158.0,871986,0.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-06,5
767,4281.0,401881.0,56415.0,454237.0,158.0,613408,0.0,9.0,1.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-06,14
767,4281.0,401881.0,56415.0,454237.0,158.0,519277,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,9
767,4281.0,401881.0,56415.0,454237.0,158.0,519277,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,12
767,4281.0,401881.0,56415.0,454237.0,158.0,11610,0.0,5.0,2.0,5.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,2
767,4281.0,401881.0,56415.0,454237.0,158.0,871986,0.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-06,16
767,4281.0,401881.0,56415.0,454237.0,158.0,871986,0.0,5.0,2.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-07,14
767,4281.0,401881.0,56415.0,454237.0,158.0,597219,0.0,10.0,1.0,4.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-11,0
767,4281.0,401881.0,56415.0,454237.0,158.0,593457,64.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,3
767,4281.0,401881.0,56415.0,454237.0,158.0,593457,64.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,1
767,4281.0,401881.0,56415.0,454237.0,158.0,453140,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-08,6
767,4281.0,401881.0,56415.0,454237.0,158.0,973899,0.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-11,5
767,4281.0,401881.0,56415.0,454237.0,158.0,982052,0.0,9.0,1.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-07,5
767,4281.0,401881.0,56415.0,454237.0,158.0,593577,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,8
767,4281.0,401881.0,56415.0,454237.0,158.0,180804,0.0,5.0,2.0,5.0,3.0,0.0,1.0,2.0,430548_1007,0,2017-05-13,14
767,4281.0,401881.0,56415.0,454237.0,158.0,297442,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-10,6
767,4281.0,401881.0,56415.0,454237.0,158.0,484185,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,13
767,4281.0,401881.0,56415.0,454237.0,158.0,576914,42.0,5.0,2.0,5.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-09,8
767,4281.0,401881.0,56415.0,454237.0,158.0,32348,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,22
767,4281.0,401881.0,56415.0,454237.0,158.0,125046,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430548_1007,0,2017-05-13,15
767,4281.0,401881.0,56415.0,454237.0,158.0,457166,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-12,12
767,4281.0,401881.0,56415.0,454237.0,158.0,859723,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-06,15
767,4281.0,401881.0,56415.0,454237.0,158.0,482978,0.0,5.0,2.0,5.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-12,12
767,4281.0,401881.0,56415.0,454237.0,158.0,1089743,45.0,5.0,2.0,5.0,3.0,0.0,4.0,3.0,430539_1007,0,2017-05-06,7
767,4281.0,401881.0,56415.0,454237.0,158.0,32348,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,6
767,4281.0,401881.0,56415.0,454237.0,158.0,213483,0.0,5.0,2.0,5.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-10,14
767,4281.0,401881.0,56415.0,454237.0,158.0,32348,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,10
767,4281.0,401881.0,56415.0,454237.0,158.0,576914,42.0,5.0,2.0,5.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-13,6
767,4281.0,401881.0,56415.0,454237.0,158.0,315138,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-11,6
767,4281.0,401881.0,56415.0,454237.0,158.0,885262,0.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-08,12
767,4281.0,401881.0,56415.0,454237.0,158.0,908986,0.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,1,2017-05-06,14
767,4281.0,401881.0,56415.0,454237.0,158.0,855106,80.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-08,5
767,4281.0,401881.0,56415.0,454237.0,158.0,803255,0.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-10,6
767,4281.0,401881.0,56415.0,454237.0,158.0,511424,0.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,14
767,4281.0,401881.0,56415.0,454237.0,158.0,92653,31.0,4.0,2.0,4.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-10,13
767,4281.0,401881.0,56415.0,454237.0,158.0,45336,0.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-10,15
